INSTNM,latitude,longitude,STABBR,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,PPTUG_EF
Long Island Barber Institute,38.8943,-86.4523,NY,0.7167,1048.0,75.0,8792.0,12464.0,0.46545000000000003,0.3583,0.8333,0.0
Toni & Guy Hairdressing Academy-Toledo,38.8943,-86.4523,OH,0.7167,1048.0,116.0,8792.0,14850.0,0.46545000000000003,0.6,0.4933,0.0
American Institute of Medical Sonography,38.8943,-86.4523,NV,0.7167,1048.0,21.0,8792.0,26548.0,0.46545000000000003,0.3269,0.2692,0.0
Curve Metric School of Hair Design,38.8943,-86.4523,IL,0.7167,1048.0,65.0,8792.0,5553.0,0.46545000000000003,0.0,0.3448,0.0
Athena Career Academy,38.8943,-86.4523,OH,0.7167,1048.0,188.0,8792.0,22218.0,0.46545000000000003,0.995,0.9749,0.0
Yeshiva Gedolah Zichron Leyma,38.8943,-86.4523,NJ,1.0,1048.0,23.0,8792.0,7050.0,0.6,0.0,0.3462,0.0
The Barber School,38.8943,-86.4523,UT,0.7167,1048.0,101.0,8792.0,15791.0,0.46545000000000003,0.4296,0.493,0.3762
Be'er Yaakov Talmudic Seminary,38.8943,-86.4523,NY,1.0,1048.0,298.0,8792.0,7030.0,0.7143,0.0,0.9962,0.0
RGV Careers,38.8943,-86.4523,TX,0.7167,1048.0,223.0,8792.0,15008.0,0.46545000000000003,0.2992,0.4242,0.0
Alexander Academy,38.8943,-86.4523,MA,0.7167,1048.0,29.0,8792.0,22121.0,0.46545000000000003,0.5517,0.6034,0.0
LeMelange Academy of Hair,38.8943,-86.4523,CA,0.7167,1048.0,48.0,8792.0,11779.0,0.46545000000000003,0.5663,0.5542,0.6458
Aveda Institute-Tucson,38.8943,-86.4523,AZ,0.7167,1048.0,118.0,8792.0,14557.0,0.46545000000000003,0.415,0.3537,0.161
Velvet Touch Academy of Cosmetology,38.8943,-86.4523,ID,0.7167,1048.0,61.0,8792.0,8562.0,0.46545000000000003,0.521,0.5966,0.0
Ambiance Beauty & Barber Academy Inc,38.8943,-86.4523,FL,0.7167,1048.0,24.0,8792.0,17722.0,0.46545000000000003,0.6977,0.8837,0.2917
Diamond Beauty College,38.8943,-86.4523,CA,0.7167,1048.0,122.0,8792.0,4404.0,0.46545000000000003,0.0,0.0945,0.4918
NCP College of Nursing-South San Francisco,38.8943,-86.4523,CA,0.7167,1048.0,73.0,8792.0,18259.0,0.46545000000000003,0.544,0.416,0.0
University Academy of Hair Design,38.8943,-86.4523,AL,0.7167,1048.0,65.0,8792.0,6695.0,0.46545000000000003,0.7206,0.7941,0.0
Florida Institute of Recording Sound and Technology,38.8943,-86.4523,FL,0.7167,1048.0,152.0,8792.0,18259.0,0.46545000000000003,0.576,0.0,1.0
New Dimensions Beauty Academy Inc,38.8943,-86.4523,CO,0.7167,1048.0,46.0,8792.0,14208.0,0.46545000000000003,0.5385,0.3846,0.087
Jolei's Hair Institute,38.8943,-86.4523,SC,0.7167,1048.0,41.0,8792.0,8053.0,0.46545000000000003,0.7705,0.7705,0.1707
Paul Mitchell the School-Reno,38.8943,-86.4523,NV,0.7167,1048.0,211.0,8792.0,15720.0,0.46545000000000003,0.5139,0.4087,0.2701
Boise Barber College,38.8943,-86.4523,ID,0.7167,1048.0,91.0,8792.0,13171.0,0.46545000000000003,0.5275,0.6264,0.0
Austin Kade Academy,38.8943,-86.4523,ID,0.7167,1048.0,193.0,8792.0,13480.0,0.46545000000000003,0.7481,0.7016,0.0
Aesthetic Science Institute,38.8943,-86.4523,NY,0.7167,1048.0,79.0,8792.0,7820.0,0.46545000000000003,0.4317,0.3813,0.6582
Elaine Sterling Institute,38.8943,-86.4523,GA,0.7167,1048.0,133.0,8792.0,27339.0,0.46545000000000003,0.6375,0.4688,0.5338
Wade Gordon Hairdressing Academy,38.8943,-86.4523,TX,0.7167,1048.0,99.0,8792.0,20140.0,0.46545000000000003,0.6615,0.6231,0.0
Mitsu Sato Hair Academy,38.8943,-86.4523,KS,0.7167,1048.0,36.0,8792.0,11560.0,0.46545000000000003,0.62,0.52,0.25
SAE Institute of Technology-Los Angeles,38.8943,-86.4523,CA,0.7167,1048.0,225.0,8792.0,31154.0,0.46545000000000003,0.7509,0.566,0.3644
Florida Vocational Institute,38.8943,-86.4523,FL,0.7167,1048.0,87.0,8792.0,18259.0,0.46545000000000003,0.6941,0.9176,1.0
SAE Institute of Technology-Atlanta,38.8943,-86.4523,GA,0.7167,1048.0,218.0,8792.0,24220.0,0.46545000000000003,0.5679,0.3765,0.0367
Academy di Firenze,38.8943,-86.4523,ID,0.7167,1048.0,20.0,8792.0,10088.0,0.46545000000000003,0.4444,0.6296,0.0
SAE Institute of Technology-Miami,38.8943,-86.4523,FL,0.7167,1048.0,233.0,8792.0,23280.0,0.46545000000000003,0.3476,0.3047,0.0
Colorado State University-Global Campus,38.8943,-86.4523,CO,0.7167,1048.0,5282.0,8792.0,18259.0,0.46545000000000003,0.5225,0.2944,0.5536
Paul Mitchell the School-Overland Park,38.8943,-86.4523,KS,0.7167,1048.0,157.0,8792.0,14314.0,0.46545000000000003,0.5938,0.4427,0.2293
Medspa Academies,38.8943,-86.4523,UT,0.7167,1048.0,130.0,8792.0,15347.0,0.46545000000000003,0.5155,0.4845,0.0923
Brighton Institute of Cosmetology,38.8943,-86.4523,MI,0.7167,1048.0,55.0,8792.0,9358.0,0.46545000000000003,0.1731,0.125,0.3636
Strayer University-Minnesota,38.8943,-86.4523,MN,0.7167,1048.0,110.0,8792.0,31629.0,0.46545000000000003,0.8421,0.6053,0.9182
Strayer University-Illinois,38.8943,-86.4523,IL,0.7167,1048.0,160.0,8792.0,30241.0,0.46545000000000003,0.8211,0.6829,0.9188
West Coast University-Dallas,38.8943,-86.4523,TX,0.5238,1048.0,320.0,8792.0,38054.0,0.46545000000000003,0.8512,0.5417,0.0813
Stevens-Henager College-St George,38.8943,-86.4523,UT,0.7167,1048.0,168.0,8792.0,23746.0,0.46545000000000003,0.8911,0.8119,0.0
National American University-Bellevue,38.8943,-86.4523,NE,0.7167,1048.0,217.0,8792.0,22570.0,0.46545000000000003,0.8036,0.8095,0.9724
National American University-Burnsville,38.8943,-86.4523,MN,0.7167,1048.0,161.0,8792.0,19794.0,0.46545000000000003,0.8115,0.7787,0.9503
National American University-Mesquite,38.8943,-86.4523,TX,0.7167,1048.0,189.0,8792.0,18259.0,0.46545000000000003,0.8023,0.7674,0.9365
Empire Beauty School-Savannah,38.8943,-86.4523,GA,0.7167,1048.0,164.0,8792.0,14303.0,0.46545000000000003,0.748,0.7913,0.2683
Ogle School Hair Skin Nails-Denton,38.8943,-86.4523,TX,0.7167,1048.0,151.0,8792.0,16860.0,0.46545000000000003,0.8091,0.7178,0.404
Empire Beauty School-West Greensboro,38.8943,-86.4523,NC,0.7167,1048.0,111.0,8792.0,14310.0,0.46545000000000003,0.8607,0.8197,0.1351
California College San Diego,38.8943,-86.4523,CA,0.7167,1048.0,203.0,8792.0,21907.0,0.46545000000000003,0.7069,0.819,0.0
California College San Diego,38.8943,-86.4523,CA,0.7167,1048.0,269.0,8792.0,23308.0,0.46545000000000003,0.7669,0.8045,0.0
Old Town Barber College-Topeka,38.8943,-86.4523,KS,0.7167,1048.0,28.0,8792.0,15077.0,0.46545000000000003,0.5333,0.5111,0.0
Jolie Hair and Beauty Academy-Northfield,38.8943,-86.4523,NJ,0.7167,1048.0,214.0,8792.0,13541.0,0.46545000000000003,0.75,0.6667,0.3785
Hays Academy of Hair Design,38.8943,-86.4523,KS,0.7167,1048.0,63.0,8792.0,11858.0,0.46545000000000003,0.8182,0.7922,0.0
Bellus Academy,38.8943,-86.4523,KS,0.7167,1048.0,216.0,8792.0,18020.0,0.46545000000000003,0.5092,0.4049,0.1481
Cortiva Institute-Seattle,38.8943,-86.4523,WA,0.7167,1048.0,102.0,8792.0,19988.0,0.46545000000000003,0.866,0.7321,0.549
MotoRing Technical Training Institute,38.8943,-86.4523,RI,1.0,1048.0,10.0,8792.0,16515.0,0.46545000000000003,0.7,0.7,0.0
Leon Studio One School of Hair Design & Career Training Center,38.8943,-86.4523,NY,0.7167,1048.0,19.0,8792.0,21326.0,0.46545000000000003,0.6061,0.6364,0.0
Columbia College,38.8943,-86.4523,VA,0.7167,1048.0,147.0,8792.0,3459.0,0.46545000000000003,0.031,0.7611,0.1361
NCP College of Nursing-Hayward,38.8943,-86.4523,CA,0.7167,1048.0,88.0,8792.0,18259.0,0.46545000000000003,0.6567,0.4328,0.0
ITT Technical Institute-Philadelphia,38.8943,-86.4523,PA,0.8388,1048.0,559.0,8792.0,22242.0,0.46545000000000003,0.8359,0.8626,0.1073
ITT Technical Institute-Marlton,38.8943,-86.4523,NJ,0.8388,1048.0,312.0,8792.0,22635.0,0.46545000000000003,0.8356,0.7329,0.1378
ITT Technical Institute-Germantown,38.8943,-86.4523,WI,0.8388,1048.0,50.0,8792.0,25095.0,0.46545000000000003,0.913,0.6522,0.12
ITT Technical Institute-Grand Rapids,38.8943,-86.4523,MI,0.8388,1048.0,51.0,8792.0,25199.0,0.46545000000000003,0.7885,0.7308,0.1373
ITT Technical Institute-Southfield,38.8943,-86.4523,MI,0.8388,1048.0,143.0,8792.0,22565.0,0.46545000000000003,0.8906,0.875,0.1818
ITT Technical Institute-West Palm Beach,38.8943,-86.4523,FL,0.8388,1048.0,274.0,8792.0,22001.0,0.46545000000000003,0.8301,0.6536,0.1971
ITT Technical Institute-Salem,38.8943,-86.4523,OR,0.8388,1048.0,191.0,8792.0,22403.0,0.46545000000000003,0.8864,0.7955,0.1466
ITT Technical Institute-Indianapolis East,38.8943,-86.4523,IN,0.8388,1048.0,337.0,8792.0,24751.0,0.46545000000000003,0.8087,0.8174,0.2285
ITT Technical Institute-Douglasville,38.8943,-86.4523,GA,0.8388,1048.0,155.0,8792.0,23353.0,0.46545000000000003,0.7105,0.6842,0.1419
ITT Technical Institute-Overland Park,38.8943,-86.4523,KS,0.8388,1048.0,171.0,8792.0,23652.0,0.46545000000000003,0.9167,0.7833,0.2807
ITT Technical Institute-Springfield,38.8943,-86.4523,IL,0.8388,1048.0,202.0,8792.0,21437.0,0.46545000000000003,0.8762,0.8476,0.1386
ITT Technical Institute-West Chester,38.8943,-86.4523,OH,0.8388,1048.0,61.0,8792.0,24009.0,0.46545000000000003,0.7209,0.7209,0.2459
University of Phoenix-McAllen Campus,38.8943,-86.4523,TX,0.7167,1048.0,128.0,8792.0,16211.0,0.46545000000000003,0.7579,0.7474,0.0
Pennsylvania State University-World Campus,38.8943,-86.4523,PA,0.6488,1087.0,4881.0,18165.0,18259.0,0.46545000000000003,0.5769,0.3634,0.705
Medical Career Institute,38.8943,-86.4523,NJ,0.7167,1048.0,77.0,8792.0,18259.0,0.46545000000000003,0.2308,0.4835,0.0
Advance Beauty Techs Academy,38.8943,-86.4523,CA,0.7167,1048.0,61.0,8792.0,15943.0,0.46545000000000003,0.7879,0.7172,0.2459
Longs Peak Academy,38.8943,-86.4523,CO,0.7167,1048.0,49.0,8792.0,13190.0,0.46545000000000003,0.4853,0.4412,0.2857
Brand College,38.8943,-86.4523,CA,0.8125,1048.0,14.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.7857
Hinton Barber College,38.8943,-86.4523,CA,0.7167,1048.0,56.0,8792.0,10234.0,0.46545000000000003,0.4875,0.475,0.2143
Advanced Career Institute,38.8943,-86.4523,CA,0.7167,1048.0,241.0,8792.0,11941.0,0.46545000000000003,0.1447,0.1596,0.1203
Digital Film Academy,38.8943,-86.4523,NY,0.7167,1048.0,38.0,8792.0,17125.0,0.46545000000000003,0.5714,0.449,0.0
MyComputerCareer.com-Raleigh,38.8943,-86.4523,NC,0.7167,1048.0,496.0,8792.0,30687.0,0.46545000000000003,0.5055,0.0,0.0
South University-Austin,38.8943,-86.4523,TX,0.4829,1048.0,141.0,8792.0,24977.0,0.46545000000000003,0.6091,0.6273,0.6454
South University-Cleveland,38.8943,-86.4523,OH,0.4829,1048.0,238.0,8792.0,23948.0,0.46545000000000003,0.8,0.7143,0.5798
Bryant & Stratton College-Online,38.8943,-86.4523,NY,0.7167,1048.0,2132.0,8792.0,11616.0,0.186,0.8834,0.8383,0.4137
Virginia College-Florence,38.8943,-86.4523,SC,1.0,1048.0,458.0,8792.0,17104.0,0.46545000000000003,0.9815,0.9631,0.2642
Ogle School Hair Skin Nails-San Antonio,38.8943,-86.4523,TX,0.7167,1048.0,170.0,8792.0,22067.0,0.46545000000000003,0.8333,0.7875,0.2529
Elizabethtown College School of Continuing and Professional Studies,38.8943,-86.4523,PA,0.6957,1117.0,365.0,8792.0,18259.0,0.46545000000000003,0.5914,0.2813,1.0
Fortis College-Cutler Bay,38.8943,-86.4523,FL,0.7167,1048.0,203.0,8792.0,19877.0,0.46545000000000003,1.0,0.6715,0.0
Anamarc College-El Paso East,38.8943,-86.4523,TX,0.7167,1048.0,269.0,8792.0,14734.0,0.46545000000000003,0.7323,0.8604,0.0223
Ideal Beauty Academy,38.8943,-86.4523,KY,0.7167,1048.0,9.0,8792.0,18259.0,0.46545000000000003,0.2222,0.3333,0.2222
Minnesota School of Cosmetology-Plymouth Campus,38.8943,-86.4523,MN,0.7167,1048.0,86.0,8792.0,15191.0,0.46545000000000003,0.7273,0.6942,0.0
Mercyhurst University-North East Campus,38.8943,-86.4523,PA,0.7536,1064.0,1032.0,8792.0,13405.0,0.46545000000000003,0.8799,0.6433,0.2946
Warner Pacific College Adult Degree Program,38.8943,-86.4523,OR,0.5274,1048.0,856.0,8792.0,31907.0,0.46545000000000003,0.7632,0.5589,0.0
Platt College-Riverside,38.8943,-86.4523,CA,0.7167,1048.0,334.0,8792.0,30521.0,0.46545000000000003,0.8457,0.7654,0.0
Savannah Law School,38.8943,-86.4523,GA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Empire Beauty School-Glen Burnie,38.8943,-86.4523,MD,0.7167,1048.0,194.0,8792.0,12329.0,0.46545000000000003,0.8848,0.712,0.1804
Everest College-Woodbridge,38.8943,-86.4523,VA,0.7167,1048.0,570.0,8792.0,24562.0,0.46545000000000003,0.8863,0.8529,0.0
International School of Cosmetology-Toni & Guy Hairdressing Academy,38.8943,-86.4523,AZ,0.7167,1048.0,70.0,8792.0,16853.0,0.46545000000000003,0.8155,0.6408,0.0
InterCoast Career Institute-Salem,38.8943,-86.4523,NH,0.7167,1048.0,34.0,8792.0,19908.0,0.46545000000000003,0.5734,0.5245,0.0
National College-Canton,38.8943,-86.4523,OH,0.7167,1048.0,89.0,8792.0,20605.0,0.46545000000000003,0.9231,0.8846,0.0674
Vatterott College-Fairview Heights,38.8943,-86.4523,IL,0.7167,1048.0,493.0,8792.0,17727.0,0.46545000000000003,0.3692,0.4913,0.0
Ross Medical Education Center-Dayton,38.8943,-86.4523,OH,0.7167,1048.0,94.0,8792.0,20580.0,0.46545000000000003,0.5,0.5986,0.0
Ross Medical Education Center-Ontario,38.8943,-86.4523,OH,0.7167,1048.0,136.0,8792.0,18276.0,0.46545000000000003,0.7747,0.7857,0.0
Ross Medical Education Center-Bowling Green,38.8943,-86.4523,KY,0.7167,1048.0,128.0,8792.0,19179.0,0.46545000000000003,0.6239,0.6606,0.0
Florida Institute of Technology-Online,38.8943,-86.4523,FL,0.6045,1153.0,2304.0,8792.0,18259.0,0.46545000000000003,0.592,0.3114,0.4102
Rasmussen College-Kansas,38.8943,-86.4523,KS,0.7679,1048.0,135.0,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.237
Columbia Institute,38.8943,-86.4523,MD,0.7167,1048.0,45.0,8792.0,3773.0,0.46545000000000003,0.0825,0.5876,0.0667
School of Missionary Aviation Technology,38.8943,-86.4523,MI,0.7167,1048.0,66.0,8792.0,18512.0,0.46545000000000003,0.4182,0.4182,0.0
Ace Cosmetology and Barber Training Center,38.8943,-86.4523,CT,0.7167,1048.0,16.0,8792.0,14903.0,0.46545000000000003,0.5455,0.6364,0.25
Manthano Christian College,38.8943,-86.4523,MI,0.7167,1048.0,28.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.3571
California Miramar University,38.8943,-86.4523,CA,0.7167,1048.0,66.0,8792.0,21442.0,0.46545000000000003,0.0455,0.0,0.1364
Rocky Vista University,38.8943,-86.4523,CO,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Virginia College-Greensboro,38.8943,-86.4523,NC,1.0,1048.0,468.0,8792.0,16366.0,0.46545000000000003,0.9934,0.9868,0.2094
The College of Health Care Professions-Dallas,38.8943,-86.4523,TX,1.0,1048.0,134.0,8792.0,22461.0,0.46545000000000003,0.84,0.7829,0.0
The College of Health Care Professions-Fort Worth,38.8943,-86.4523,TX,1.0,1048.0,208.0,8792.0,24859.0,0.46545000000000003,0.7075,0.585,0.0
Shear Finesse Hairstyling Academy,38.8943,-86.4523,FL,0.7167,1048.0,23.0,8792.0,19359.0,0.46545000000000003,0.5,0.5,0.087
Academy of Salon Professionals,38.8943,-86.4523,MO,0.7167,1048.0,26.0,8792.0,5067.0,0.46545000000000003,0.3438,0.3125,0.0
CyberTex Institute of Technology,38.8943,-86.4523,TX,0.7167,1048.0,217.0,8792.0,14145.0,0.46545000000000003,0.4216,0.4559,0.0
UEI College-Santa Cruz,38.8943,-86.4523,CA,0.7167,1048.0,131.0,8792.0,18259.0,0.46545000000000003,0.24,0.12,0.0
New England Tractor Trailer Training School of CT-Bridgeport,38.8943,-86.4523,CT,0.7167,1048.0,259.0,8792.0,9107.0,0.46545000000000003,0.5954,0.6661,0.0888
Gemini School of Visual Arts & Communication,38.8943,-86.4523,TX,1.0,1048.0,10.0,8792.0,32858.0,0.46545000000000003,0.25,0.0,0.0
Paul Mitchell the School-Woodbridge,38.8943,-86.4523,VA,0.7167,1048.0,121.0,8792.0,15650.0,0.46545000000000003,0.6364,0.404,0.0661
College of the Muscogee Nation,38.8943,-86.4523,OK,0.7167,1048.0,182.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.4341
The Salon Professional Academy-Huntsville,38.8943,-86.4523,AL,0.7167,1048.0,48.0,8792.0,12274.0,0.46545000000000003,0.6829,0.5854,0.0
Midwives College of Utah,38.8943,-86.4523,UT,0.7167,1048.0,151.0,8792.0,18259.0,0.46545000000000003,0.0227,0.053,0.0
Aspen Beauty Academy of Laurel,38.8943,-86.4523,MD,0.7167,1048.0,59.0,8792.0,11627.0,0.46545000000000003,0.6489,0.6383,0.1186
M T Training Center,38.8943,-86.4523,TX,0.7167,1048.0,62.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Berks Career & Technology Center,38.8943,-86.4523,PA,0.7167,1048.0,59.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.3729
Future Generations Graduate School,38.8943,-86.4523,WV,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Carthage R9 School District-Carthage Technical Center,38.8943,-86.4523,MO,0.7143,1048.0,11.0,10875.0,18259.0,0.46545000000000003,0.3182,0.3182,0.0
Grace Mission University,38.8943,-86.4523,CA,0.7167,1048.0,109.0,8792.0,13866.0,1.0,0.1944,1.0,0.3028
World A Cuts Barber Institute,38.8943,-86.4523,PA,0.7167,1048.0,31.0,8792.0,9521.0,0.46545000000000003,0.8095,0.8095,0.2903
PCCTI IT and Healthcare,38.8943,-86.4523,IL,0.7167,1048.0,233.0,8792.0,18259.0,0.46545000000000003,0.2027,0.2849,0.1803
Sotheby's Institute of Art-NY,38.8943,-86.4523,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Top Nails & Hair Beauty School,38.8943,-86.4523,UT,0.7167,1048.0,40.0,8792.0,11866.0,0.46545000000000003,0.0,0.2579,0.625
Radians College,38.8943,-86.4523,DC,0.7167,1048.0,180.0,8792.0,29789.0,0.46545000000000003,0.5891,0.5472,0.0
Santa Ana Beauty College,38.8943,-86.4523,CA,0.7167,1048.0,114.0,8792.0,18259.0,0.46545000000000003,0.0,0.0535,0.9035
Shepherds College,38.8943,-86.4523,WI,0.7059,1048.0,59.0,8792.0,5078.0,0.46545000000000003,0.5532,0.4468,0.0
Woodruff Medical Training and Testing,38.8943,-86.4523,GA,0.7167,1048.0,100.0,8792.0,20302.0,0.46545000000000003,0.28,0.4267,0.0
Helms College,38.8943,-86.4523,GA,0.7167,1048.0,127.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
American Academy of Personal Training,38.8943,-86.4523,NY,0.7167,1048.0,106.0,8792.0,14575.0,0.46545000000000003,0.0755,0.0,0.2453
Technology Center,38.8943,-86.4523,GA,0.7167,1048.0,35.0,8792.0,28752.0,0.46545000000000003,0.0227,0.0162,0.0
Ukiah Adult School,38.8943,-86.4523,CA,0.6102,1048.0,59.0,12777.0,18259.0,0.46545000000000003,0.0,0.4667,0.0
Riverside County Office of Education,38.8943,-86.4523,CA,0.7167,1048.0,386.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Institute of Health Sciences,38.8943,-86.4523,MD,0.7167,1048.0,55.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Mid-South Christian College,38.8943,-86.4523,TN,0.7167,1048.0,27.0,8792.0,11973.0,0.25,0.0,0.4074,0.3333
Advanced Computing Institute,38.8943,-86.4523,CA,0.7167,1048.0,211.0,8792.0,18032.0,0.46545000000000003,0.0134,0.1275,0.0
New York Institute of Beauty,38.8943,-86.4523,NY,0.7167,1048.0,80.0,8792.0,18259.0,0.46545000000000003,0.0556,0.0722,0.65
Ultrasound Medical Institute,38.8943,-86.4523,FL,0.7167,1048.0,8.0,8792.0,22866.0,0.46545000000000003,0.7692,0.7692,0.0
Harmon's Beauty School,38.8943,-86.4523,MD,0.7167,1048.0,13.0,8792.0,10705.0,0.46545000000000003,0.6875,0.6875,0.1538
Xavier College School of Nursing,38.8943,-86.4523,CA,0.7167,1048.0,52.0,8792.0,11251.0,0.46545000000000003,0.2617,0.2991,0.0
Lawrence & Company College of Cosmetology,38.8943,-86.4523,CA,1.0,1048.0,57.0,8792.0,5127.0,0.46545000000000003,0.2174,0.7609,0.0
Cactus Academy,38.8943,-86.4523,NY,0.7167,1048.0,97.0,8792.0,15060.0,0.46545000000000003,0.3333,0.2807,0.3299
Kaizen Beauty Academy,38.8943,-86.4523,FL,0.7167,1048.0,34.0,8792.0,6617.0,0.46545000000000003,0.1739,0.087,0.0294
Southern Texas Careers Academy,38.8943,-86.4523,TX,0.7167,1048.0,35.0,8792.0,8428.0,0.46545000000000003,0.7115,0.7308,0.7714
Sharp Edgez Barber Institute,38.8943,-86.4523,NY,0.7167,1048.0,56.0,8792.0,3439.0,0.46545000000000003,0.2,0.34,0.1429
Salon Professional Academy,38.8943,-86.4523,TN,0.7167,1048.0,69.0,8792.0,12448.0,0.46545000000000003,0.4023,0.2644,0.0
Cosmotech School of Cosmetology,38.8943,-86.4523,ME,0.7167,1048.0,45.0,8792.0,10819.0,0.46545000000000003,0.275,0.15,0.1333
Prestige Health & Beauty Sciences Academy,38.8943,-86.4523,FL,0.7167,1048.0,17.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Grace College of Barbering,38.8943,-86.4523,NC,0.7167,1048.0,25.0,8792.0,14248.0,0.46545000000000003,0.3529,0.3824,0.0
California Career Institute,38.8943,-86.4523,CA,0.7895,1048.0,45.0,8792.0,18152.0,0.46545000000000003,0.4681,0.4113,0.6889
Cosmo Factory Cosmetology Academy,38.8943,-86.4523,CA,0.7167,1048.0,30.0,8792.0,8180.0,0.46545000000000003,0.5385,0.7692,0.1
Grace School of Theology,38.8943,-86.4523,TX,0.7167,1048.0,16.0,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Yeshiva Gedolah Kesser Torah,38.8943,-86.4523,NY,1.0,1048.0,70.0,8792.0,5260.0,0.46545000000000003,0.0,0.2466,0.0
Universal Training Institute,38.8943,-86.4523,NJ,0.7167,1048.0,165.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Yeshiva Yesodei Hatorah,38.8943,-86.4523,NJ,1.0,1048.0,64.0,8792.0,8831.0,0.5,0.0,0.4717,0.0
Rizzieri Institute,38.8943,-86.4523,NJ,0.7167,1048.0,53.0,8792.0,9933.0,0.46545000000000003,0.0571,0.0571,0.4906
Bonnie Joseph Academy of Cosmetology and Barbering,38.8943,-86.4523,UT,0.7167,1048.0,28.0,8792.0,13996.0,0.46545000000000003,0.4242,0.4545,0.6071
Healthcare Training Institute,38.8943,-86.4523,LA,0.7167,1048.0,31.0,8792.0,8025.0,0.46545000000000003,0.4808,0.0962,0.2581
W Academy of Salon and Spa,38.8943,-86.4523,CA,0.7167,1048.0,36.0,8792.0,18259.0,0.46545000000000003,0.0984,0.0984,0.3611
Boca Beauty Academy,38.8943,-86.4523,FL,0.7167,1048.0,200.0,8792.0,19238.0,0.46545000000000003,0.0148,0.0049,0.24
United Medical and Business Institute,38.8943,-86.4523,GA,0.7167,1048.0,22.0,8792.0,14720.0,0.46545000000000003,0.2222,0.1667,0.0
Paul Mitchell the School-Jersey Shore,38.8943,-86.4523,NJ,0.7167,1048.0,131.0,8792.0,10577.0,0.46545000000000003,0.1615,0.1462,0.0305
City Pointe Beauty Academy,38.8943,-86.4523,MO,0.7167,1048.0,49.0,8792.0,13133.0,0.46545000000000003,0.2647,0.2206,0.0
Chrysm Institute of Esthetics,38.8943,-86.4523,VA,0.7167,1048.0,96.0,8792.0,14594.0,0.46545000000000003,0.2,0.24,0.4688
National Personal Training Institute of Columbus,38.8943,-86.4523,OH,0.7167,1048.0,75.0,8792.0,18259.0,0.46545000000000003,0.0909,0.0779,1.0
Bly's School of Cosmetology,38.8943,-86.4523,FL,0.7167,1048.0,96.0,8792.0,11158.0,0.46545000000000003,0.0189,0.0755,0.3333
Toni & Guy Hairdressing Academy-Manteca,38.8943,-86.4523,CA,0.7167,1048.0,54.0,8792.0,15298.0,0.46545000000000003,0.0,0.1633,0.037
